Data transakcji;Klient;Kwota;Nr Transakcji;Wiek_Msc;LTV Narastajaco
2025-12-26 14:03:38.834;638;199,0;6;5;1194,0
2026-01-26 14:03:49.699;638;199,0;7;6;1393,0
2026-02-26 14:03:30.136;638;199,0;8;7;1592,0
2026-03-26 14:03:06.790;638;199,0;9;8;1791,0
2025-07-02 18:42:32.154;639;199,0;1;0;199,0
2025-08-02 19:43:26.507;639;199,0;2;1;398,0
2025-09-02 19:43:33.499;639;199,0;3;2;597,0
2025-10-02 19:43:54.845;639;199,0;4;3;796,0
2025-11-02 18:43:42.878;639;199,0;5;4;995,0
2025-12-02 18:43:20.346;639;199,0;6;5;1194,0
2025-07-03 05:02:35.291;640;199,0;1;0;199,0
2025-08-03 06:03:52.352;640;199,0;2;1;398,0
2025-07-03 23:21:58.425;641;199,0;1;0;199,0
2025-08-04 00:23:10.118;641;199,0;2;1;398,0
2025-09-04 00:23:33.157;641;199,0;3;2;597,0
2025-10-04 00:25:47.206;641;199,0;4;3;796,0
2025-11-03 23:25:31.461;641;199,0;5;4;995,0
2025-12-03 23:22:55.108;641;199,0;6;5;1194,0
2026-01-03 23:23:27.049;641;199,0;7;6;1393,0
2026-02-03 23:24:55.467;641;199,0;8;7;1592,0
2026-03-03 23:23:11.877;641;199,0;9;8;1791,0
2025-07-04 12:32:57.721;642;199,0;1;0;199,0
2025-08-04 13:34:07.157;642;199,0;2;1;398,0
2025-07-07 14:55:50.727;643;199,0;1;0;199,0
2025-08-07 15:57:21.948;643;199,0;2;1;398,0
2025-09-07 15:56:51.593;643;199,0;3;2;597,0
2025-10-07 15:56:43.566;643;199,0;4;3;796,0
2025-11-07 14:56:17.032;643;199,0;5;4;995,0
2025-07-09 17:57:30.574;644;199,0;1;0;199,0
2025-08-09 19:01:20.544;644;199,0;2;1;398,0
2025-09-09 19:00:19.608;644;199,0;3;2;597,0
2025-07-12 10:17:49.707;645;199,0;1;0;199,0
2025-07-13 15:38:11.255;646;199,0;1;0;199,0
2025-08-13 16:39:24.017;646;199,0;2;1;398,0
2025-09-13 16:39:25.032;646;199,0;3;2;597,0
2025-10-13 16:39:03.369;646;199,0;4;3;796,0
2025-07-14 21:28:26.956;647;199,0;1;0;199,0
2025-08-14 22:32:08.253;647;199,0;2;1;398,0
2025-09-14 22:31:45.091;647;199,0;3;2;597,0
2025-07-14 23:05:06.391;648;199,0;1;0;199,0
2025-08-17 23:08:57.588;648;199,0;2;1;398,0
2025-07-20 10:19:02.738;649;199,0;1;0;199,0
2025-08-20 11:21:47.532;649;199,0;2;1;398,0
2025-09-26 10:20:51.464;649;199,0;3;2;597,0
2025-07-21 10:33:25.554;650;199,0;1;0;199,0
2025-08-21 11:35:06.460;650;199,0;2;1;398,0
2025-07-21 13:52:06.973;651;199,0;1;0;199,0
2025-07-22 12:42:40.637;652;159,2;1;0;159,2
2025-07-23 08:25:22.290;653;1490,0;1;0;1490,0
2025-07-23 09:06:35.971;654;199,0;1;0;199,0
2025-08-23 09:43:48.713;654;1300,0;2;1;1499,0
2025-07-23 14:28:13.156;655;1192,0;1;0;1192,0
2025-07-23 18:49:54.762;656;199,0;1;0;199,0
2025-11-22 21:43:44.173;656;199,0;2;4;398,0
2025-12-22 22:47:43.357;656;199,0;3;5;597,0
2025-07-24 01:06:06.791;657;1490,0;1;0;1490,0
2025-07-24 13:21:30.326;658;199,0;1;0;199,0
2025-08-24 14:22:41.161;658;199,0;2;1;398,0
2025-09-24 14:22:06.941;658;199,0;3;2;597,0
2025-10-24 14:22:31.978;658;199,0;4;3;796,0
2025-11-24 13:22:44.613;658;199,0;5;4;995,0
2025-12-24 13:23:54.147;658;199,0;6;5;1194,0
2026-01-24 13:22:52.581;658;199,0;7;6;1393,0
2025-07-24 13:55:07.239;659;199,0;1;0;199,0
2025-08-24 14:56:27.706;659;199,0;2;1;398,0
2025-09-24 14:56:06.661;659;199,0;3;2;597,0
2025-10-24 14:55:54.309;659;199,0;4;3;796,0
2025-11-24 13:56:41.403;659;199,0;5;4;995,0
2025-12-24 13:59:37.342;659;199,0;6;5;1194,0
2026-01-24 13:56:50.381;659;199,0;7;6;1393,0
2026-02-24 13:56:38.955;659;199,0;8;7;1592,0
2025-07-25 10:12:17.566;660;199,0;1;0;199,0
2025-07-26 10:07:25.190;661;199,0;1;0;199,0
2025-07-26 20:50:55.739;662;199,0;1;0;199,0
2025-08-28 10:37:33.255;662;1490,0;2;1;1689,0
2025-07-28 18:47:54.540;663;199,0;1;0;199,0
2025-08-28 19:49:39.760;663;199,0;2;1;398,0
2025-09-28 19:50:28.459;663;199,0;3;2;597,0
2025-07-28 19:55:03.952;664;1192,0;1;0;1192,0
2025-07-28 21:45:46.706;665;199,0;1;0;199,0
2025-09-30 10:26:10.516;665;216,63;2;2;415,63
2025-07-29 11:33:17.111;666;1490,0;1;0;1490,0
2025-07-29 14:12:04.079;667;199,0;1;0;199,0
2025-08-29 15:15:15.161;667;199,0;2;1;398,0
2025-07-29 16:58:43.020;668;1490,0;1;0;1490,0
2025-07-30 20:40:57.168;669;1490,0;1;0;1490,0
2025-08-04 13:05:00.173;670;199,0;1;0;199,0
2025-09-04 14:05:21.745;670;199,0;2;1;398,0
2025-10-04 14:06:52.255;670;199,0;3;2;597,0
2025-11-04 13:07:45.556;670;199,0;4;3;796,0
2025-12-04 13:05:30.007;670;199,0;5;4;995,0
2026-01-04 13:06:19.437;670;199,0;6;5;1194,0
2026-02-04 13:07:23.774;670;199,0;7;6;1393,0
2025-08-04 13:25:30.257;671;1490,0;1;0;1490,0
2025-08-04 17:22:19.561;672;199,0;1;0;199,0
2025-09-04 18:23:23.220;672;199,0;2;1;398,0
2025-08-04 20:35:08.692;673;199,0;1;0;199,0
2025-09-04 21:36:53.737;673;199,0;2;1;398,0
2025-10-04 21:35:50.849;673;199,0;3;2;597,0
2025-11-04 20:38:44.071;673;199,0;4;3;796,0
2025-08-07 18:54:40.461;674;199,0;1;0;199,0
2025-09-07 19:55:51.065;674;199,0;2;1;398,0
2025-10-07 19:55:15.183;674;199,0;3;2;597,0
2025-11-07 18:58:26.644;674;199,0;4;3;796,0
2025-08-08 14:20:18.872;675;199,0;1;0;199,0
2025-09-08 15:24:44.346;675;199,0;2;1;398,0
2025-10-08 15:24:43.607;675;199,0;3;2;597,0
2025-08-09 06:19:27.666;676;1490,0;1;0;1490,0
2025-08-10 15:58:46.014;677;199,0;1;0;199,0
2025-09-10 16:59:50.452;677;199,0;2;1;398,0
2025-10-10 17:03:49.286;677;199,0;3;2;597,0
2025-08-11 17:10:48.539;678;199,0;1;0;199,0
2025-09-11 18:13:59.459;678;199,0;2;1;398,0
2025-10-11 18:11:28.971;678;199,0;3;2;597,0
2025-11-11 17:15:32.861;678;199,0;4;3;796,0
2025-12-11 17:11:53.825;678;199,0;5;4;995,0
2026-01-11 17:13:32.034;678;199,0;6;5;1194,0
2026-02-11 17:13:32.395;678;199,0;7;6;1393,0
2026-03-11 17:12:38.675;678;199,0;8;7;1592,0
2025-08-11 18:42:51.999;679;199,0;1;0;199,0
2025-08-12 07:18:15.356;680;199,0;1;0;199,0
2025-09-12 08:19:28.424;680;199,0;2;1;398,0
2025-10-12 08:19:22.519;680;199,0;3;2;597,0
2025-11-12 07:19:15.224;680;199,0;4;3;796,0
2025-08-12 09:01:43.344;681;199,0;1;0;199,0
2025-09-12 10:04:16.741;681;199,0;2;1;398,0
2025-10-12 10:03:00.512;681;199,0;3;2;597,0
2025-11-12 09:04:31.112;681;199,0;4;3;796,0
2025-12-12 09:03:51.537;681;199,0;5;4;995,0
2026-01-12 09:06:08.726;681;199,0;6;5;1194,0
2026-02-12 09:09:59.382;681;199,0;7;6;1393,0
2025-08-12 16:27:58.408;682;199,0;1;0;199,0
2025-08-12 16:54:38.995;683;159,2;1;0;159,2
2025-09-12 17:55:08.256;683;159,2;2;1;318,4
2025-10-12 17:59:28.718;683;159,2;3;2;477,6
2025-11-12 16:57:41.058;683;159,2;4;3;636,8
2025-12-12 16:55:46.294;683;159,2;5;4;796,0
2026-01-12 16:56:29.985;683;159,2;6;5;955,2
2026-02-12 17:03:20.088;683;159,2;7;6;1114,4
2026-03-12 16:56:49.120;683;159,2;8;7;1273,6
2025-08-12 20:10:50.208;684;199,0;1;0;199,0
2025-09-12 21:11:02.780;684;199,0;2;1;398,0
2025-10-12 21:11:20.802;684;199,0;3;2;597,0
2025-11-12 20:15:05.731;684;199,0;4;3;796,0
2025-12-12 20:15:25.121;684;199,0;5;4;995,0
2025-08-13 12:48:57.422;685;199,0;1;0;199,0
2025-09-13 13:52:35.952;685;199,0;2;1;398,0
2025-10-13 13:54:25.352;685;199,0;3;2;597,0
2025-08-14 18:31:52.897;686;199,0;1;0;199,0
2025-09-14 19:36:28.701;686;199,0;2;1;398,0
2025-10-14 19:33:16.220;686;199,0;3;2;597,0
2025-08-16 14:59:47.670;687;199,0;1;0;199,0
2025-08-18 11:10:33.800;688;199,0;1;0;199,0
2025-08-19 01:48:01.987;689;199,0;1;0;199,0
2025-08-19 10:12:04.753;690;1490,0;1;0;1490,0
2025-08-19 12:58:32.874;691;199,0;1;0;199,0
2025-09-19 14:01:40.393;691;199,0;2;1;398,0
2025-10-19 13:59:33.402;691;199,0;3;2;597,0
2025-08-20 20:37:22.033;692;1490,0;1;0;1490,0
2025-08-21 15:59:36.083;693;199,0;1;0;199,0
2025-09-21 17:04:23.343;693;199,0;2;1;398,0
2025-10-21 17:04:24.606;693;199,0;3;2;597,0
2025-11-21 16:00:36.416;693;199,0;4;3;796,0
2025-12-21 16:03:54.546;693;199,0;5;4;995,0
2026-01-21 16:00:19.469;693;199,0;6;5;1194,0
2026-02-21 16:12:35.323;693;199,0;7;6;1393,0
2026-03-21 16:00:33.437;693;199,0;8;7;1592,0
2025-08-26 09:42:00.907;694;1490,0;1;0;1490,0
2025-08-26 19:30:11.788;695;199,0;1;0;199,0
2025-09-26 20:33:32.637;695;199,0;2;1;398,0
2025-10-26 19:31:12.040;695;199,0;3;2;597,0
2025-11-26 19:34:49.452;695;199,0;4;3;796,0
2025-12-26 19:32:30.082;695;199,0;5;4;995,0
2026-01-26 19:32:00.056;695;199,0;6;5;1194,0
2026-02-26 19:31:46.835;695;199,0;7;6;1393,0
2026-03-26 19:32:17.378;695;199,0;8;7;1592,0
2025-08-26 21:10:19.634;696;199,0;1;0;199,0
2025-08-28 07:47:09.536;697;199,0;1;0;199,0
2025-09-28 08:50:41.564;697;199,0;2;1;398,0
2025-10-28 07:48:51.547;697;199,0;3;2;597,0
2025-11-28 07:48:51.451;697;199,0;4;3;796,0
2025-12-28 07:48:38.757;697;199,0;5;4;995,0
2025-08-28 12:20:18.603;698;199,0;1;0;199,0
2025-09-28 13:24:31.096;698;199,0;2;1;398,0
2025-08-28 21:36:33.317;699;1341,0;1;0;1341,0
2025-08-28 22:43:42.098;700;179,1;1;0;179,1
2025-09-28 23:44:31.481;700;179,1;2;1;358,2
2025-10-28 22:47:03.504;700;179,1;3;2;537,3
2025-11-28 22:44:48.535;700;179,1;4;3;716,4
2025-12-28 22:45:42.221;700;179,1;5;4;895,5
2026-01-28 22:47:40.068;700;179,1;6;5;1074,6
2026-02-28 22:46:04.528;700;179,1;7;6;1253,7
2025-08-29 12:35:19.908;701;179,1;1;0;179,1
2025-09-29 13:36:16.286;701;179,1;2;1;358,2
2025-10-29 12:35:53.794;701;179,1;3;2;537,3
2025-11-29 12:37:02.439;701;179,1;4;3;716,4
2025-12-29 12:36:06.366;701;179,1;5;4;895,5
2026-01-29 12:40:08.446;701;179,1;6;5;1074,6
2026-02-28 12:39:11.711;701;179,1;7;6;1253,7
2026-03-29 13:36:31.603;701;179,1;8;7;1432,8
2025-08-30 09:56:29.204;702;199,0;1;0;199,0
2025-09-30 10:57:41.721;702;199,0;2;1;398,0
2025-10-30 09:58:47.292;702;199,0;3;2;597,0
2025-11-30 10:00:31.758;702;199,0;4;3;796,0
2025-08-30 11:02:05.926;703;199,0;1;0;199,0
2025-09-30 12:03:03.388;703;199,0;2;1;398,0
2025-11-22 11:21:08.897;703;199,0;3;3;597,0
2025-12-22 12:22:52.559;703;199,0;4;4;796,0
2026-02-06 17:22:25.733;703;199,0;5;6;995,0
2025-08-31 09:04:55.547;704;199,0;1;0;199,0
2025-09-30 10:07:40.590;704;199,0;2;1;398,0
2025-10-31 09:06:13.410;704;199,0;3;2;597,0
2025-11-30 09:08:39.025;704;199,0;4;3;796,0
2025-12-31 09:05:49.688;704;199,0;5;4;995,0
2026-01-31 09:08:56.449;704;199,0;6;5;1194,0
2026-02-28 09:11:31.475;704;199,0;7;6;1393,0
2025-09-01 11:42:57.966;705;1490,0;1;0;1490,0
2025-09-01 21:22:51.039;706;199,0;1;0;199,0
2025-10-01 22:24:13.095;706;199,0;2;1;398,0
2025-11-01 21:24:03.002;706;199,0;3;2;597,0
2025-12-01 21:24:19.497;706;199,0;4;3;796,0
2026-01-01 21:23:22.344;706;199,0;5;4;995,0
2025-09-01 22:39:08.570;707;1490,0;1;0;1490,0
2025-09-02 10:05:21.129;708;1341,0;1;0;1341,0
2025-09-02 11:30:43.152;709;1490,0;1;0;1490,0
2025-09-02 12:22:12.683;710;199,0;1;0;199,0
2025-10-02 13:27:31.003;710;199,0;2;1;398,0
2025-11-02 12:26:42.481;710;199,0;3;2;597,0
2025-09-02 13:04:39.716;711;1490,0;1;0;1490,0
2025-09-02 17:06:44.542;712;199,0;1;0;199,0
2025-10-02 18:08:07.566;712;199,0;2;1;398,0
2025-11-02 17:07:14.675;712;199,0;3;2;597,0
2025-12-02 17:08:00.881;712;199,0;4;3;796,0
2026-01-02 17:10:43.185;712;199,0;5;4;995,0
2026-02-02 17:10:28.612;712;199,0;6;5;1194,0
2026-03-02 17:08:24.308;712;199,0;7;6;1393,0
2025-09-03 17:17:56.219;713;1490,0;1;0;1490,0
2025-09-03 21:08:01.033;714;1490,0;1;0;1490,0
2025-09-03 21:31:17.124;715;199,0;1;0;199,0
2025-09-04 12:17:20.729;716;199,0;1;0;199,0
2025-10-04 13:18:26.465;716;199,0;2;1;398,0
2025-11-04 12:21:50.717;716;199,0;3;2;597,0
2025-09-04 17:14:21.978;717;1490,0;1;0;1490,0
2025-09-04 19:56:48.384;718;199,0;1;0;199,0
2025-10-04 20:59:39.253;718;199,0;2;1;398,0
2025-11-04 20:00:06.008;718;199,0;3;2;597,0
2025-12-04 19:58:38.031;718;199,0;4;3;796,0
2026-01-04 19:58:12.047;718;199,0;5;4;995,0
2025-09-05 09:37:37.250;719;1490,0;1;0;1490,0
2025-09-05 14:34:29.411;720;179,1;1;0;179,1
2025-10-05 15:36:13.029;720;179,1;2;1;358,2
2025-09-05 20:22:21.262;721;199,0;1;0;199,0
2025-10-05 21:23:48.430;721;199,0;2;1;398,0
2025-11-05 20:27:09.322;721;199,0;3;2;597,0
2025-12-05 20:23:29.807;721;199,0;4;3;796,0
2026-01-05 20:23:49.903;721;199,0;5;4;995,0
2026-02-05 20:26:42.248;721;199,0;6;5;1194,0
2026-03-05 20:23:06.432;721;199,0;7;6;1393,0
2025-09-05 22:53:08.610;722;1490,0;1;0;1490,0
2025-09-06 12:07:52.213;723;1490,0;1;0;1490,0
2025-09-06 16:50:51.577;724;189,05;1;0;189,05
2025-09-06 17:34:54.687;725;1341,0;1;0;1341,0
2025-09-06 18:10:35.918;726;199,0;1;0;199,0
2025-09-06 21:50:11.826;727;199,0;1;0;199,0
2025-10-06 22:51:44.424;727;199,0;2;1;398,0
2025-09-07 07:33:47.548;728;199,0;1;0;199,0
2025-12-01 07:15:55.752;728;199,0;2;3;398,0
2025-09-07 10:14:05.694;729;1490,0;1;0;1490,0
2025-09-07 10:44:20.195;730;159,2;1;0;159,2
2025-10-07 11:44:57.377;730;159,2;2;1;318,4
2025-11-07 10:48:25.040;730;159,2;3;2;477,6
2025-12-07 10:45:30.114;730;159,2;4;3;636,8
2026-01-07 10:49:09.845;730;159,2;5;4;796,0
2026-02-07 10:48:29.130;730;159,2;6;5;955,2
2026-03-07 10:45:45.056;730;159,2;7;6;1114,4
2025-09-07 11:51:27.738;731;159,2;1;0;159,2
2025-10-07 12:52:09.222;731;159,2;2;1;318,4
2025-09-07 12:10:17.237;732;199,0;1;0;199,0
2025-10-07 13:11:49.166;732;199,0;2;1;398,0
2025-09-07 13:43:30.916;733;199,0;1;0;199,0
2025-10-07 14:44:37.658;733;199,0;2;1;398,0
2025-11-07 13:45:30.026;733;199,0;3;2;597,0
2025-12-07 13:48:20.877;733;199,0;4;3;796,0
2026-01-07 13:44:54.665;733;199,0;5;4;995,0
2026-02-07 13:47:39.744;733;199,0;6;5;1194,0
2026-03-07 13:44:15.924;733;199,0;7;6;1393,0
2025-09-07 14:09:11.460;734;199,0;1;0;199,0
2025-09-07 14:36:11.354;735;1490,0;1;0;1490,0
2025-09-07 15:28:07.331;736;1490,0;1;0;1490,0
2025-09-07 15:38:38.368;737;1192,0;1;0;1192,0
2025-09-07 16:01:47.820;738;189,05;1;0;189,05
2025-09-07 19:06:25.170;739;1490,0;1;0;1490,0
2025-09-07 19:48:40.310;740;159,2;1;0;159,2
2025-10-07 20:49:33.032;740;159,2;2;1;318,4
2025-11-07 19:49:56.109;740;159,2;3;2;477,6
2025-12-07 19:49:43.884;740;159,2;4;3;636,8
2026-01-07 19:52:38.396;740;159,2;5;4;796,0
2026-02-07 19:50:10.374;740;159,2;6;5;955,2
2026-03-07 19:49:29.547;740;159,2;7;6;1114,4
2025-09-07 19:49:59.919;741;199,0;1;0;199,0
2025-10-07 20:51:32.075;741;199,0;2;1;398,0
2025-11-07 19:50:43.411;741;199,0;3;2;597,0
2025-12-07 19:51:36.577;741;199,0;4;3;796,0
2026-01-07 19:53:10.256;741;199,0;5;4;995,0
2026-02-07 19:52:52.304;741;199,0;6;5;1194,0
2026-03-07 19:50:30.126;741;199,0;7;6;1393,0
2025-09-07 20:54:12.856;742;199,0;1;0;199,0
2025-09-07 21:17:30.464;743;199,0;1;0;199,0
2025-10-07 22:18:47.106;743;199,0;2;1;398,0
2025-11-07 21:18:08.341;743;199,0;3;2;597,0
2025-12-07 21:21:32.514;743;199,0;4;3;796,0
2026-01-07 21:18:21.073;743;199,0;5;4;995,0
2026-02-07 21:22:16.966;743;199,0;6;5;1194,0
2026-03-07 21:19:21.417;743;199,0;7;6;1393,0
2025-09-07 23:12:47.789;744;199,0;1;0;199,0
2025-11-07 23:13:22.392;744;199,0;2;2;398,0
2025-12-07 23:14:19.071;744;199,0;3;3;597,0
2026-01-07 23:13:34.832;744;199,0;4;4;796,0
2026-02-07 23:17:30.820;744;199,0;5;5;995,0
2025-09-08 09:33:13.582;745;199,0;1;0;199,0
2025-10-08 10:34:43.935;745;199,0;2;1;398,0
2025-11-08 09:37:49.735;745;199,0;3;2;597,0
2025-12-08 09:34:28.167;745;199,0;4;3;796,0
2026-01-08 09:33:54.026;745;199,0;5;4;995,0
2026-03-23 13:05:38.394;745;1399,0;6;6;2394,0
2025-09-08 12:54:49.659;746;199,0;1;0;199,0
2025-10-08 13:58:59.304;746;199,0;2;1;398,0
2025-11-08 12:56:47.163;746;199,0;3;2;597,0
2025-12-18 00:56:16.435;746;199,0;4;3;796,0
2025-09-08 14:08:09.771;747;1490,0;1;0;1490,0
2025-09-08 15:09:40.240;748;1490,0;1;0;1490,0
2025-09-08 15:47:25.948;749;199,0;1;0;199,0
2025-09-08 16:16:36.390;750;199,0;1;0;199,0
2025-10-08 17:19:56.369;750;199,0;2;1;398,0
2025-11-08 16:18:37.889;750;199,0;3;2;597,0
2025-12-08 16:18:35.426;750;199,0;4;3;796,0
2026-01-08 16:17:59.475;750;199,0;5;4;995,0
2025-09-08 16:42:32.073;751;1490,0;1;0;1490,0
2025-09-08 17:37:02.049;752;159,2;1;0;159,2
2025-10-08 18:41:23.046;752;159,2;2;1;318,4
2025-11-08 17:38:27.107;752;159,2;3;2;477,6
2025-12-08 17:38:49.597;752;159,2;4;3;636,8
2026-01-08 17:37:56.367;752;159,2;5;4;796,0
2026-02-08 17:40:44.731;752;159,2;6;5;955,2
2026-03-08 17:39:07.990;752;159,2;7;6;1114,4
2025-09-08 17:45:36.030;753;199,0;1;0;199,0
2025-10-08 18:46:41.523;753;199,0;2;1;398,0
2025-11-08 17:46:15.445;753;199,0;3;2;597,0
2025-12-08 17:46:56.573;753;199,0;4;3;796,0
2026-01-08 17:48:11.608;753;199,0;5;4;995,0
2026-02-08 17:50:07.339;753;199,0;6;5;1194,0
2026-03-08 17:47:51.527;753;199,0;7;6;1393,0
2025-09-08 18:08:59.016;754;199,0;1;0;199,0
2025-10-08 19:13:38.685;754;199,0;2;1;398,0
2025-11-08 18:11:56.071;754;199,0;3;2;597,0
2025-12-08 18:11:46.581;754;199,0;4;3;796,0
2026-01-08 18:10:31.578;754;199,0;5;4;995,0
2026-02-08 18:13:19.081;754;199,0;6;5;1194,0
2026-03-08 18:09:21.650;754;199,0;7;6;1393,0
2025-09-08 18:17:32.413;755;199,0;1;0;199,0
2025-10-08 19:18:38.068;755;199,0;2;1;398,0
2025-11-08 18:17:57.657;755;199,0;3;2;597,0
2025-12-08 18:19:04.180;755;199,0;4;3;796,0
2026-01-08 18:19:21.178;755;199,0;5;4;995,0
2026-02-08 18:22:10.542;755;199,0;6;5;1194,0
2026-03-08 18:18:50.485;755;199,0;7;6;1393,0
2025-09-08 18:43:55.163;756;159,2;1;0;159,2
2025-10-08 19:44:53.500;756;159,2;2;1;318,4
2025-11-08 18:45:40.968;756;159,2;3;2;477,6
2025-12-08 18:47:30.696;756;159,2;4;3;636,8
2026-01-08 18:45:31.444;756;159,2;5;4;796,0
2026-02-08 18:47:12.020;756;159,2;6;5;955,2
2026-03-08 18:46:18.196;756;159,2;7;6;1114,4
2025-09-08 18:49:07.814;757;199,0;1;0;199,0
2025-10-08 19:49:54.001;757;199,0;2;1;398,0
2025-11-08 18:53:52.494;757;199,0;3;2;597,0
2025-12-08 18:52:30.026;757;199,0;4;3;796,0
2025-09-08 19:05:14.844;758;1490,0;1;0;1490,0
2025-09-08 19:31:13.063;759;1341,0;1;0;1341,0
2025-09-08 19:43:18.239;760;199,0;1;0;199,0
2025-10-08 20:47:44.457;760;199,0;2;1;398,0
2025-09-08 19:53:55.319;761;1415,5;1;0;1415,5
2025-09-08 19:54:05.248;762;1415,5;1;0;1415,5
2025-09-08 20:25:12.437;763;199,0;1;0;199,0
2025-10-08 21:26:05.126;763;199,0;2;1;398,0
2025-11-08 20:26:47.030;763;199,0;3;2;597,0
2025-09-08 20:42:13.032;764;199,0;1;0;199,0
2025-10-08 21:43:10.911;764;199,0;2;1;398,0
2025-11-08 20:43:51.566;764;199,0;3;2;597,0
2025-12-08 20:42:43.876;764;199,0;4;3;796,0
2026-01-08 20:43:36.140;764;199,0;5;4;995,0
2025-09-08 20:48:15.037;765;1490,0;1;0;1490,0
2025-09-10 22:47:49.205;766;199,0;1;0;199,0
2025-09-12 10:35:48.206;767;249,0;1;0;249,0
2025-09-13 07:52:54.985;768;249,0;1;0;249,0
2025-10-13 08:56:23.835;768;249,0;2;1;498,0
2025-11-13 07:53:59.682;768;249,0;3;2;747,0
2025-09-15 17:29:13.847;769;249,0;1;0;249,0
2025-10-15 18:30:27.988;769;249,0;2;1;498,0
2025-09-16 19:31:13.972;770;249,0;1;0;249,0
2025-10-16 20:36:31.604;770;249,0;2;1;498,0
2025-11-16 19:32:24.905;770;249,0;3;2;747,0
2025-12-16 19:35:39.877;770;249,0;4;3;996,0
2026-01-16 19:32:34.596;770;249,0;5;4;1245,0
2026-02-16 19:42:16.149;770;249,0;6;5;1494,0
2026-03-16 19:33:15.837;770;249,0;7;6;1743,0
2025-09-17 03:08:25.776;771;249,0;1;0;249,0
2025-10-17 04:09:29.332;771;249,0;2;1;498,0
2025-11-17 03:09:57.171;771;249,0;3;2;747,0
2025-12-17 03:09:47.721;771;249,0;4;3;996,0
2026-01-17 03:09:53.592;771;249,0;5;4;1245,0
2026-02-17 03:25:51.304;771;249,0;6;5;1494,0
2026-03-17 03:10:01.199;771;249,0;7;6;1743,0
2025-09-18 10:32:13.535;772;231,57;1;0;231,57
2025-10-18 11:33:19.679;772;231,57;2;1;463,14
2025-11-18 10:33:20.387;772;231,57;3;2;694,71
2025-09-20 15:10:34.405;773;249,0;1;0;249,0
2025-10-20 16:11:59.960;773;249,0;2;1;498,0
2025-09-21 21:27:37.461;774;249,0;1;0;249,0
2025-10-29 20:59:45.904;774;249,0;2;1;498,0
2025-11-29 22:00:31.576;774;249,0;3;2;747,0
2025-12-29 22:00:30.392;774;249,0;4;3;996,0
2025-09-23 02:37:32.644;775;1490,0;1;0;1490,0
2025-09-23 18:28:51.609;776;249,0;1;0;249,0
2025-10-23 19:35:02.213;776;249,0;2;1;498,0
2025-09-24 17:07:08.384;777;249,0;1;0;249,0
2025-11-05 13:10:41.225;777;249,0;2;2;498,0
2025-09-26 12:17:40.939;778;1859,07;1;0;1859,07
2025-09-27 13:45:40.907;779;249,0;1;0;249,0
2025-10-27 13:47:10.426;779;249,0;2;1;498,0
2025-09-27 21:13:17.602;780;199,2;1;0;199,2
2025-10-27 21:13:53.620;780;199,2;2;1;398,4
2025-09-28 16:18:19.150;781;224,1;1;0;224,1
2025-09-29 16:46:04.596;782;216,63;1;0;216,63
2025-09-29 20:59:51.796;783;1739,13;1;0;1739,13
2025-09-30 11:53:05.470;784;216,63;1;0;216,63
2025-10-30 11:57:41.518;784;216,63;2;1;433,26
2025-11-30 11:55:01.247;784;216,63;3;2;649,89
2025-12-30 11:56:46.892;784;216,63;4;3;866,52
2026-01-30 11:59:27.644;784;216,63;5;4;1083,15
2026-02-28 12:04:27.481;784;216,63;6;5;1299,78
2025-09-30 22:56:43.256;785;216,63;1;0;216,63
2025-11-09 22:00:50.406;785;216,63;2;2;433,26
2025-11-30 23:00:27.166;785;216,63;3;2;649,89
2025-10-02 16:38:52.395;786;249,0;1;0;249,0
2025-10-02 20:22:03.192;787;249,0;1;0;249,0
2025-10-04 19:39:46.741;788;249,0;1;0;249,0
2025-11-04 19:43:00.908;788;249,0;2;1;498,0
2025-12-04 19:43:13.497;788;249,0;3;2;747,0
2026-01-04 19:40:34.827;788;249,0;4;3;996,0
2025-10-06 08:35:06.001;789;199,2;1;0;199,2
2025-11-06 08:36:31.119;789;199,2;2;1;398,4
2025-10-06 10:10:15.395;790;249,0;1;0;249,0
2025-11-06 10:13:44.638;790;249,0;2;1;498,0
2025-12-06 10:11:05.074;790;249,0;3;2;747,0
2026-01-06 10:11:50.728;790;249,0;4;3;996,0
2026-02-06 10:11:14.252;790;249,0;5;4;1245,0
2025-10-07 19:09:17.532;791;249,0;1;0;249,0
2025-11-07 19:10:28.054;791;249,0;2;1;498,0
2025-10-07 20:00:44.295;792;249,0;1;0;249,0
2025-11-07 20:01:51.999;792;249,0;2;1;498,0
2025-12-07 20:03:23.751;792;249,0;3;2;747,0
2026-01-07 20:03:32.159;792;249,0;4;3;996,0
2026-02-07 20:05:38.031;792;249,0;5;4;1245,0
2025-10-08 18:58:01.306;793;1999,0;1;0;1999,0
2025-10-08 23:26:17.514;794;249,0;1;0;249,0
2025-11-08 23:27:48.792;794;249,0;2;1;498,0
2025-12-31 08:14:22.372;794;249,0;3;2;747,0
2026-01-31 09:17:13.180;794;249,0;4;3;996,0
2025-10-09 16:13:55.774;795;1999,0;1;0;1999,0
2025-10-11 09:49:04.830;796;231,57;1;0;231,57
2025-11-11 09:50:21.876;796;231,57;2;1;463,14
2025-10-11 10:59:34.479;797;249,0;1;0;249,0
2025-11-11 15:59:06.676;797;249,0;2;1;498,0
2025-10-11 19:23:49.347;798;1999,0;1;0;1999,0
